run_id,agency_name,domain,web_project_url,web_project_name,nexo_project_id,nexo_project_name,match_score,match_class,matched_on_agency,matched_on_project_name,matched_on_district,matched_on_address,matched_on_coordinates,matched_on_slug,justification,requires_human_review,reviewed_status,reviewed_by,reviewed_at
webs_propias_phase6_2026-06-14T20-43-40-390Z,V&V GRUPO INMOBILIARIO,vyv.pe,,,2764,SAN FELIPE 1190,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,V&V GRUPO INMOBILIARIO,vyv.pe,,,2800,DERBY 182,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,V&V GRUPO INMOBILIARIO,vyv.pe,,,2819,ALIAGA 750,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,V&V GRUPO INMOBILIARIO,vyv.pe,,,3318,GAVIOTAS,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,Val Grupo Inmobiliario,vyv.pe,,,3399,TOP LIFE JUAN DE ALIAGA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,V&V GRUPO INMOBILIARIO,vyv.pe,,,3608,VILLARÁN,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,V&V GRUPO INMOBILIARIO,vyv.pe,,,3637,TORRE GERMANIA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,Val Grupo Inmobiliario,vyv.pe,,,3857,Bonavista Condominio,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,V&V GRUPO INMOBILIARIO,vyv.pe,,,3868,VYVE PIURA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,V&V GRUPO INMOBILIARIO,vyv.pe,,,3907,VYVE SULLANA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,V&V GRUPO INMOBILIARIO,vyv.pe,,,3913,CATALINA PARK,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,V&V GRUPO INMOBILIARIO,vyv.pe,,,4105,CASTILLA PARK,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,V&V GRUPO INMOBILIARIO,vyv.pe,,,4148,TORRE ARICA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO MG,grupomg.pe,,,1415,VISTA BRASIL - MAGDALENA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO MG,grupomg.pe,,,1646,LIRI - PUEBLO LIBRE,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO MG,grupomg.pe,,,1866,LOS PINOS III -SANTA BEATRIZ,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO MG,grupomg.pe,,,2115,ALBORADA - SAN MIGUEL,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO MG,grupomg.pe,,,2744,ALBORADA II - SAN MIGUEL,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO MG,grupomg.pe,,,2905,BRAVO - SAN BORJA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO MG,grupomg.pe,,,3342,ALBORADA III - SAN MIGUEL,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO MG,grupomg.pe,,,3491,CENTRIUM - SANTA BEATRIZ,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO MG,grupomg.pe,,,3538,DULANTO - PUEBLO LIBRE,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO MG,grupomg.pe,,,3668,FORESTA - SAN BORJA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO MG,grupomg.pe,,,3796,LUMA - SAN MIGUEL,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO MG,grupomg.pe,,,4053,DANAUS - SURQUILLO,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO T&C,grupotyc.com,,,1488,IQ SURCO OFICINAS,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO T&C,grupotyc.com,,,1631,ASPIRIA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO T&C,grupotyc.com,,,1914,NIUS,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO T&C,grupotyc.com,,,2192,Tree San Isidro,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO T&C,grupotyc.com,,,2661,PALM LIVING,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO T&C,grupotyc.com,,,2951,PARDO COAST,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO T&C,grupotyc.com,,,3030,LOOK&FEEL - Etapa 2,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO T&C,grupotyc.com,,,3323,ARAMBURU LIVING,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO T&C,grupotyc.com,,,3469,Mural Lince,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO T&C,grupotyc.com,,,3470,Catalina Sky,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO T&C,grupotyc.com,,,3805,HUB ENCALADA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO T&C,grupotyc.com,,,3892,Costanova,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO T&C,grupotyc.com,,,3975,THE SUMMIT,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO T&C,grupotyc.com,,,4048,PRADO HARMONY,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,HL DESARROLLOS INMOBILIARIOS,hldi.pe,,,2671,SQ Work & Living Apartments,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,HL DESARROLLOS INMOBILIARIOS,hldi.pe,,,2796,Family Apartments,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,HL DESARROLLOS INMOBILIARIOS,hldi.pe,,,2990,Friendz 2,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,HL DESARROLLOS INMOBILIARIOS,hldi.pe,,,3004,MF Work & Living Apartments,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,HL DESARROLLOS INMOBILIARIOS,hldi.pe,,,3687,Millennium Magdalena,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,HL DESARROLLOS INMOBILIARIOS,hldi.pe,,,3909,Malena Family Apartments,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,HL DESARROLLOS INMOBILIARIOS,hldi.pe,,,4128,Urban Mood Apartments,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,HL DESARROLLOS INMOBILIARIOS,hldi.pe,,,4149,LLUMS FAMILY STYLE,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,HL DESARROLLOS INMOBILIARIOS,hldi.pe,,,4230,SQ2 Work & Living Apartments,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,REYNA INMOBILIARIA,reynainmobiliaria.pe,,,3175,Caserta,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,REYNA INMOBILIARIA,reynainmobiliaria.pe,,,3235,AKO,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,REYNA INMOBILIARIA,reynainmobiliaria.pe,,,3739,BRAN,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,REYNA INMOBILIARIA,reynainmobiliaria.pe,,,3818,NAÄRA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,REYNA INMOBILIARIA,reynainmobiliaria.pe,,,4119,Salina,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,REYNA INMOBILIARIA,reynainmobiliaria.pe,,,4120,Amber Park,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,REYNA INMOBILIARIA,reynainmobiliaria.pe,,,4197,KAI,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,REYNA INMOBILIARIA,reynainmobiliaria.pe,,,4219,Glorieta,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,COSAPI,cosapiinmobiliaria.com.pe,,,1918,MUVIN,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,COSAPI,cosapiinmobiliaria.com.pe,,,2436,ATIVA FASE 1,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,COSAPI,cosapiinmobiliaria.com.pe,,,2837,MOMEN,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,COSAPI,cosapiinmobiliaria.com.pe,,,3029,MIDGO,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,COSAPI,cosapiinmobiliaria.com.pe,,,3222,ATIVA FASE 2,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,COSAPI,cosapiinmobiliaria.com.pe,,,4125,ATIVA FASE 3,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO TyC,grupotyc.com,,,2504,VARELA LIVING,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO TyC,grupotyc.com,,,2560,NOSSA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO TyC,grupotyc.com,,,2587,Bertolotto - Etapa III,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO TyC,grupotyc.com,,,2588,MANDRA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO TyC,grupotyc.com,,,2665,Bertolotto - Etapa IV,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO TyC,grupotyc.com,,,3363,SLIM,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO TyC,grupotyc.com,,,4142,SKY HOUSE,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO SOL,gruposol.com.pe,,,2384,GREEN VIEW,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO SOL,gruposol.com.pe,,,2763,Belisario 967,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO SOL,gruposol.com.pe,,,3223,PASEO JAZMINES,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO SOL,gruposol.com.pe,,,3311,HOMELY,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO SOL,gruposol.com.pe,,,3677,Beli 465,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRUPO SOL,gruposol.com.pe,,,3802,VIVE OLIVAR,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,MADRID INMOBILIARIA,madridinmobiliaria.pe,,,3257,Central Site,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,MADRID INMOBILIARIA,madridinmobiliaria.pe,,,3331,High Life,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,MADRID INMOBILIARIA,madridinmobiliaria.pe,,,3405,Serenity,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,MADRID INMOBILIARIA,madridinmobiliaria.pe,,,3647,Movento,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,MADRID INMOBILIARIA,madridinmobiliaria.pe,,,3816,Mareia,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,MADRID INMOBILIARIA,madridinmobiliaria.pe,,,3836,Altivé,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,MADRID INMOBILIARIA,madridinmobiliaria.pe,,,3985,Stellia,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,MADRID INMOBILIARIA,madridinmobiliaria.pe,,,4212,Alvia,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ACTUAL,actual.pe,,,1988,Arequipa,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ACTUAL,actual.pe,,,2774,Faisanes 343,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ACTUAL,actual.pe,,,3060,San Felipe,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,ACTUAL,actual.pe,,,3434,Faisanes III,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,INMGENIO,inmgenio.pe,,,3496,Ingreen,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,INMGENIO,inmgenio.pe,,,3551,Antonia,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,INMGENIO,inmgenio.pe,,,3744,RAFAEL,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,INMGENIO,inmgenio.pe,,,3951,ANDALUCIA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,INMGENIO,inmgenio.pe,,,4046,ALONSO,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,INMGENIO,inmgenio.pe,,,4158,GRETA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRV CORPORATIVA,grvcorp.com,,,3073,CASTILLO DE ARENA - CONDOMINIO CLUB DE PLAYA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRV CORPORATIVA,grvcorp.com,,,3074,CASTILLO DE MAR - CONDOMINIO CLUB DE PLAYA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
webs_propias_phase6_2026-06-14T20-43-40-390Z,GRV CORPORATIVA,grvcorp.com,,,3284,SOLARA,0,unmatched_nexo,true,false,false,false,false,false,Proyecto Nexo sin match medio/alto en la muestra Fase 5 de esta inmobiliaria; no implica ausencia en la web completa.,true,,,
