run_id,source,captured_at,source_url,source_type,extraction_method,extractor_version,agency_name,project_name,district,address,latitude,longitude,typology,bedrooms,total_area,unit_status,unit_count,list_price_avg,currency,delivery_year,delivery_date,description,amenities,contact_name,contact_phone,whatsapp,email,financing_banks,field_confidence,evidence_path
webs_propias_phase5_2026-06-14T17-53-29-290Z,ABRIL GRUPO INMOBILIARIO,2026-06-14T17:53:29.290Z,https://abril.pe/departamentos/cercado-de-lima/roble,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,ABRIL GRUPO INMOBILIARIO,Roble,Cercado de Lima,Av. Venezuela 2305 PRÓXIMO INICIO DE OBRA DEPARTAMENTOS Roble Av,,,Departamento,,,Entrega inmediata,,,,,,Últimos precios de preventa en Cercado de Lima antes de que suba la obra. Invierte inteligente. ¡Cotiza ahora!,gimnasio | parrilla | terraza | piscina | lobby | sum | estacionamiento | jardin | jardín,,2061176,+51951147120,informes@abril.pe,BCP | MiVivienda | Mivivienda,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-53-29-290Z/abril_grupo_inmobiliario_abril.pe_7anlrb.json
webs_propias_phase5_2026-06-14T17-53-29-290Z,ABRIL GRUPO INMOBILIARIO,2026-06-14T17:53:29.290Z,https://abril.pe/departamentos/cercado-de-lima/cedro33,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,ABRIL GRUPO INMOBILIARIO,Cedro 33,Callao,Av. Venezuela 2305 PRÓXIMO INICIO DE OBRA DEPARTAMENTOS Roble Av,,,Departamento,,,Entrega inmediata,,,,2027,"Fecha de entrega aproximada: Octubre 2027 SALERNO INMOBILIARIA SAC – RUC: 20611820691 Para más información, consulta con","Depas en plena ejecución de obra en Cercado de Lima. Ubicación estratégica, precio justo. ¡Separa el tuyo hoy!",gimnasio | coworking | parrilla | terraza | piscina | lobby | sum | lavanderia | lavandería | estacionamiento,,2061182,+51903128637,informes@abril.pe,BCP,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-53-29-290Z/abril_grupo_inmobiliario_abril.pe_wdw988.json
webs_propias_phase5_2026-06-14T17-53-29-290Z,EE INMOBILIARIA,2026-06-14T17:53:29.290Z,https://eeinmobiliaria.com/proyectos/centrix-28,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,EE INMOBILIARIA,Centrix 28,Miraflores,"Av. 28 de Julio N° 1109, Miraflores El Edificio Centrix ofrece flats de 1, 2 y 3 dormitorios desde 40 m² hasta 113 m², diseñ",,,Departamento,3 dormitorios,40 m²,En construccion,,,,,,,terraza | lobby | sum | lavanderia | lavandería | estacionamiento,,2055265,2055265,ventas@eeinmobiliaria.com,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-53-29-290Z/ee_inmobiliaria_eeinmobiliaria.com_jmzxyk.json
webs_propias_phase5_2026-06-14T17-53-29-290Z,EE INMOBILIARIA,2026-06-14T17:53:29.290Z,https://eeinmobiliaria.com/proyectos/bosquia-living,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,EE INMOBILIARIA,Bosquia Living,Miraflores,"Av. Alfredo Franco 355, Surco Bosquia Living , un exclusivo proyecto de tal solo 14 departamentos ubicado frente al Parque L",,,Departamento,3 dormitorios,99 m²,,,,,,,,lobby | sum | estacionamiento,,2055265,2055265,ventas@eeinmobiliaria.com,BCP,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-53-29-290Z/ee_inmobiliaria_eeinmobiliaria.com_cswueq.json
webs_propias_phase5_2026-06-14T17-53-29-290Z,GRUPO MG,2026-06-14T17:53:29.290Z,https://grupomg.pe/departamentos/jesus-maria-huiracocha,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,GRUPO MG,"Departamentos en Jesús María, Lima",Jesús María,"Jr. Huiracocha 2170-2174, en el corazón de Jesús María , este proyecto residencial se sitúa en una zona tranquila y estratég",,,Departamento,01 dormitorios,40 m2,Entrega inmediata,,,,,,"Departamentos con magnifica ubicación en Jesús María, ambientes confortables en un distrito ideal para tu nuevo hogar",gimnasio | parrilla | piscina | lobby | sum | estacionamiento,,170-2174,,info@grupomg.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-53-29-290Z/grupo_mg_grupomg.pe_vuffqr.json
webs_propias_phase5_2026-06-14T17-53-29-290Z,GRUPO T&C,2026-06-14T17:53:29.290Z,https://www.grupotyc.com/proyectos/minimal,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,GRUPO T&C,Minimal Santa Beatriz,,"Av. Arequipa 1444, Santa Beatriz Entrega Diciembre 2026 Al 50% de la construcción Beneficios Edificación 30 Pisos + azotea 5",,,Departamento,1 DORM.,75.74m²,En construccion,,,,2026,Entrega Diciembre 2026 Al 50% de la construcción Beneficios Edificación 30 Pisos + azotea 5 sótanos Má,"Te presentamos Minimal, ubicado en el corazón de Santa Beatriz, con la mejor oferta de cultura,gastronomía y ubicación. Minimal es un proyecto con diseño vanguardista y ubicación privilegiada. Vive ydisfruta de un estilo de vida funcional, con exclusivas áreas comunes diseñadas para ti.",coworking | parrilla | lobby | sum | jardin | jardín,,998 248 323,,fmarquez@grupotyc.com,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-53-29-290Z/grupo_t_c_grupotyc.com_e66bj5.json
webs_propias_phase5_2026-06-14T17-53-29-290Z,GRUPO T&C,2026-06-14T17:53:29.290Z,https://www.grupotyc.com/proyectos/aspiria,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,GRUPO T&C,Grupo TyC,Barranco,"Av. El Sol Este 530, Barranco",,,Departamento,3 dormitorios,24 m2,En construccion,,,,,,,gimnasio,,306-2206,,aspiria@grupotyc.com,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-53-29-290Z/grupo_t_c_grupotyc.com_rjycql.json
webs_propias_phase5_2026-06-14T17-53-29-290Z,REYNA INMOBILIARIA,2026-06-14T17:53:29.290Z,https://reynainmobiliaria.pe/vivum-inicio-obras,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,REYNA INMOBILIARIA,Proyecto Vivum celebra su inicio de obras,Miraflores,"Calle José Salas 291, San Miguel , lugar donde se desarrollará Vivum",,,Departamento,,,Preventa,,,,,,"El proyecto Vivum, comenzó la construcción de los departamentos en san miguel, se realizo un evento conmemorando este momento.",gimnasio | coworking | terraza | sum,,+51 949 140 134,,informes@reynainmobiliaria.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-53-29-290Z/reyna_inmobiliaria_reynainmobiliaria.pe_upmd51.json
webs_propias_phase5_2026-06-14T17-53-29-290Z,REYNA INMOBILIARIA,2026-06-14T17:53:29.290Z,https://reynainmobiliaria.pe/proyectos-entregados,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,REYNA INMOBILIARIA,Proyectos entregados,Callao,,,,Departamento,,,,,,,,,"Mira nuestra trayectoria en el rubro inmobiliario, no solo construimos departamentos, construimos hogares, un espacio que será tu reino.",sum,,+51 949 140 134,,informes@reynainmobiliaria.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-53-29-290Z/reyna_inmobiliaria_reynainmobiliaria.pe_mjlk6f.json
webs_propias_phase5_2026-06-14T17-53-29-290Z,GRUPO TyC,2026-06-14T17:53:29.290Z,https://www.grupotyc.com/proyectos/minimal,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,GRUPO TyC,Minimal Santa Beatriz,,"Av. Arequipa 1444, Santa Beatriz Entrega Diciembre 2026 Al 50% de la construcción Beneficios Edificación 30 Pisos + azotea 5",,,Departamento,1 DORM.,75.74m²,En construccion,,,,2026,Entrega Diciembre 2026 Al 50% de la construcción Beneficios Edificación 30 Pisos + azotea 5 sótanos Má,"Te presentamos Minimal, ubicado en el corazón de Santa Beatriz, con la mejor oferta de cultura,gastronomía y ubicación. Minimal es un proyecto con diseño vanguardista y ubicación privilegiada. Vive ydisfruta de un estilo de vida funcional, con exclusivas áreas comunes diseñadas para ti.",coworking | parrilla | lobby | sum | jardin | jardín,,998 248 323,,fmarquez@grupotyc.com,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-53-29-290Z/grupo_tyc_grupotyc.com_e66bj5.json
webs_propias_phase5_2026-06-14T17-53-29-290Z,GRUPO TyC,2026-06-14T17:53:29.290Z,https://www.grupotyc.com/proyectos/aspiria,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,GRUPO TyC,Grupo TyC,Barranco,"Av. El Sol Este 530, Barranco",,,Departamento,3 dormitorios,24 m2,En construccion,,,,,,,gimnasio,,306-2206,,aspiria@grupotyc.com,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-53-29-290Z/grupo_tyc_grupotyc.com_rjycql.json
webs_propias_phase5_2026-06-14T17-57-17-043Z,GRUPO SOL,2026-06-14T17:57:17.043Z,https://gruposol.com.pe/proyecto/prime-santa-cruz,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,GRUPO SOL,Prime Santa Cruz,Jesús María,Av. Sucre y cerca de supermercados,,,Departamento,,40 m²,En construccion,,,,,,"Prime Santa Cruz: edificio de 10 pisos en Jesús María, a una cuadra de Av. Sucre y cerca de supermercados. Modernidad, ubicación y alta valorización.",,,981224493,51981224493,mceli@gruposol.com.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-57-17-043Z/grupo_sol_gruposol.com.pe_qw16vd.json
webs_propias_phase5_2026-06-14T17-57-17-043Z,GRUPO SOL,2026-06-14T17:57:17.043Z,https://gruposol.com.pe/proyecto/nuovavita,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,GRUPO SOL,NuovaVita,Jesús María,"Jirón Cahuide 973 2, 3 y 4 ambs",,,Departamento,,61 m²,Entrega inmediata,,,,,,"N. Vita: edificio de 7 pisos y 34 depas en Lince, cerca del Círculo Militar y del Hospital Rebagliati. Diseño moderno, ubicación estratégica y gran valorización.",,,994948555,51994948555,mquispe@gruposol.com.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-57-17-043Z/grupo_sol_gruposol.com.pe_yf4axu.json
webs_propias_phase5_2026-06-14T17-57-17-043Z,MADRID INMOBILIARIA,2026-06-14T17:57:17.043Z,https://madridinmobiliaria.pe/departamentos-venta/jesus-maria-park-side,agency_website,phase5_embedded_json_html,agency-web-archetypes/0.1.0,MADRID INMOBILIARIA,Nuestros Proyectos Inmobiliarios en Lima,Chorrillos,Av. San Borja Norte 1264- San Borja 3-4 Dormitorios Desde 90m2 hasta 185m2 Desde S/,,,Departamento,3-4 Dormitorios,90m2,Entrega inmediata,,,,,,"Descubre nuestros proyectos inmobiliarios en venta. En Madrid Inmobiliaria, ofrecemos departamentos con diseños exclusivos. Encuentra tu futuro hogar.",,,+51 994229306,51994229306,informes@madridinmobiliaria.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-57-17-043Z/madrid_inmobiliaria_madridinmobiliaria.pe_k753wh.json
webs_propias_phase5_2026-06-14T17-57-17-043Z,MADRID INMOBILIARIA,2026-06-14T17:57:17.043Z,https://madridinmobiliaria.pe/departamentos-venta,agency_website,phase5_embedded_json_html,agency-web-archetypes/0.1.0,MADRID INMOBILIARIA,Nuestros Proyectos Inmobiliarios en Lima,Chorrillos,Av. San Borja Norte 1264- San Borja 3-4 Dormitorios Desde 90m2 hasta 185m2 Desde S/,,,Departamento,3-4 Dormitorios,90m2,Entrega inmediata,,,,,,"Descubre nuestros proyectos inmobiliarios en venta. En Madrid Inmobiliaria, ofrecemos departamentos con diseños exclusivos. Encuentra tu futuro hogar.",,,+51 994229306,51994229306,informes@madridinmobiliaria.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-57-17-043Z/madrid_inmobiliaria_madridinmobiliaria.pe_c1uhr2.json
webs_propias_phase5_2026-06-14T17-57-17-043Z,ACTUAL,2026-06-14T17:57:17.043Z,https://actual.pe/proyecto/edificio-salaverry-1,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,ACTUAL,Edificio Salaverry I,Magdalena del Mar,"Av. Salaverry 2650 , Magdalena Nº de dorm",,,Departamento,3 dorm,40 m²,Preventa,,,,,,"Departamentos en venta en Magdalena del Mar desde S/ 360,000. Salaverry I: 1, 2 y 3 dorms. desde 40 m², a pasos de San Isidro. ¡Cotiza ya!",gimnasio | coworking | parrilla | terraza | piscina | lobby,,500 9000,51955422677,comercial@actual.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-57-17-043Z/actual_actual.pe_i0fp4r.json
webs_propias_phase5_2026-06-14T17-57-17-043Z,ACTUAL,2026-06-14T17:57:17.043Z,https://actual.pe/proyecto/edificio-park-orquideas,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,ACTUAL,Edificio Park Orquídeas,Lince,"Av. Javier Prado Oeste 757, Oficina 1106 Magdalena Del Mar - Lima Somos miembros de: Nuestros Reconocimientos *Todas las imá",,,Departamento,2 dorm,38 m²,En construccion,,,,,,"Departamentos en venta en Lince: Park Orquídeas, depas VIS de 1 y 2 dorms. desde 38 m² y S/ 343,800. ¡En construcción!",gimnasio | coworking | parrilla | terraza | piscina | lobby,,500 9000,51955422677,comercial@actual.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-57-17-043Z/actual_actual.pe_l32872.json
webs_propias_phase5_2026-06-14T17-57-17-043Z,INMGENIO,2026-06-14T17:57:17.043Z,https://www.inmgenio.pe/cotiza-tu-proyecto,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,INMGENIO,Cotiza Departamentos En Preventa Lima,San Borja,"Av La Floresta 497, Of",,,Departamento,,,Preventa,,,,,,Cotiza tu nuevo hogar en San Borja y Surco. Aprovecha los precios de lanzamiento en Departamentos en preventa Lima.,,,924 794 825,51924794825,info@inmgenio.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-57-17-043Z/inmgenio_inmgenio.pe_s3gado.json
webs_propias_phase5_2026-06-14T17-57-17-043Z,INMGENIO,2026-06-14T17:57:17.043Z,https://www.inmgenio.pe/proyectos/alonso,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,INMGENIO,Alonso,Miraflores,"Calle Alonso del Arco 100, San Borja​ Área: 99 m² a 200 m² Dormitorios: 3 Desde: S/ 1,118,000 Áreas comunes: Lobby Parki",,,Departamento,,99 m²,Entrega inmediata,,,,,,,lobby,,924 794 825,51924794825,info@inmgenio.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-57-17-043Z/inmgenio_inmgenio.pe_4ybjbb.json
webs_propias_phase5_2026-06-14T17-57-17-043Z,GRV CORPORATIVA,2026-06-14T17:57:17.043Z,https://grvcorp.com/proyectos/solara,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,GRV CORPORATIVA,Condominio Club Playa en Tumbes,Miraflores,"Av. Jose Pardo 513 - Miraflores, Lima Libro de reclamaciones Atención post venta Información del proyecto Políticas de priva",,,Departamento,,,,900,,,,,¡Lotes de playa en el Condominio Club Playa Solara de Tumbes! Pide una cotización hoy para ser propietario exclusivo en las mejores playas de Tumbes. ¡Cotiza HOY tu lote en Solara!,parrilla | piscina | sum,,922 766 337,,,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-57-17-043Z/grv_corporativa_grvcorp.com_svsuuv.json
webs_propias_phase5_2026-06-14T17-57-17-043Z,GRV CORPORATIVA,2026-06-14T17:57:17.043Z,https://grvcorp.com/proyectos/baiona,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,GRV CORPORATIVA,"Baiona, el único condominio de playa en Casma",Miraflores,"Av. Jose Pardo 513 - Miraflores, Lima Libro de reclamaciones Atención post venta Información del proyecto Políticas de priva",,,Departamento,,,,900,,,,,"Compra tu lote en Baiona, el único condominio de playa en Casma y escápate de la rutina a las mejores playas del norte chico",parrilla | piscina | sum,,922 766 337,,,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-57-17-043Z/grv_corporativa_grvcorp.com_kmaj67.json
webs_propias_phase5_2026-06-14T17-57-17-043Z,CONSTRUCTORA INARCO,2026-06-14T17:57:17.043Z,https://inarco.com.pe/proyectos-ejecutados,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,CONSTRUCTORA INARCO,Proyectos Ejecutados,Ate,Av. La Molina 140,,,Casa,,,Disponible,,,,,,,,,960 745 481,,inarco@inarco.com.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-57-17-043Z/constructora_inarco_inarco.com.pe_ahy4vc.json
webs_propias_phase5_2026-06-14T17-57-17-043Z,CONSTRUCTORA INARCO,2026-06-14T17:57:17.043Z,https://inarco.com.pe/proyectos-ejecutados-varios,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,CONSTRUCTORA INARCO,Proyectos Ejecutados varios,Ate,Av. La Molina 140,,,Oficina,,,Disponible,,,,,,,,,7158699,,inarco@inarco.com.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-57-17-043Z/constructora_inarco_inarco.com.pe_tnt1qz.json
webs_propias_phase5_2026-06-14T18-06-44-660Z,LUGANO,2026-06-14T18:06:44.660Z,https://lugano.pe/otros/analisis-exhaustivo-sobre-oportunidades-en-los-proyectos-de-departamentos-en-lima,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,LUGANO,Análisis Exhaustivo Sobre Oportunidades En Los Proyectos De Departamentos En Lima,Jesús María,"Avenida Salaverry, la Avenida Brasil o el Circuito de Playas conectan a los residentes con el resto de la metrópoli en minutos",,,Departamento,1 dormitorio,60 metros cuadrados,Disponible,,,,,,"Vive e invierte en Lima, descubre cómo combinar ambas decisiones en proyectos de departamentos en Lima. Encuentra la opción ideal para ti y tu futuro.",sum | lavanderia | lavandería | estacionamiento,,+51 908 832 288,51908832288,epalomino@luganosac.com,MiVivienda | Mivivienda,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T18-06-44-660Z/lugano_luganosac.com_39pytu.json
webs_propias_phase5_2026-06-14T18-06-44-660Z,LUGANO,2026-06-14T18:06:44.660Z,https://lugano.pe/otros/nuevos-proyectos-residenciales-en-jesus-maria-con-lugano,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,LUGANO,- Nuevos Proyectos Residenciales En Jesús María Con,Jesús María,"Calle Dos de Mayo #516, of",,,Departamento,1 dormitorio,,Entrega inmediata,,,,,,"Evaluar proyectos residenciales en Jesús María exige mirar más allá de los renders. El comprador informado observa la relación entre el edificio y el barrio,",gimnasio | lobby | sum,,+51 908 832 288,51908832288,qvigil@luganosac.com,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T18-06-44-660Z/lugano_luganosac.com_bpi09w.json
webs_propias_phase5_2026-06-14T18-06-44-660Z,GDC INMOBILIARIA,2026-06-14T18:06:44.660Z,https://gdc.pe/proyecto/park-canevaro,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,GDC INMOBILIARIA,Único Canevaro,Barranco,"avenida Canevaro, a un paso de San Isidro y Jesús María",,,Departamento,3 Dorm,40 m2,Entrega inmediata,,,,,,"Departamento en venta en Lince, el nuevo proyecto de GDC inmobiliaria en la avenida Canevaro, a un paso de San Isidro y Jesús María.",,,+51 978724604,51913026817,atencionalcliente@gdcinmobiliaria.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T18-06-44-660Z/gdc_inmobiliaria_gdcinmobiliaria.pe_qyzdt3.json
webs_propias_phase5_2026-06-14T18-06-44-660Z,GDC INMOBILIARIA,2026-06-14T18:06:44.660Z,https://gdc.pe/proyecto/casadeosma_chorrillos,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,GDC INMOBILIARIA,Casa de Osma,Barranco,"Jr. Pedro Solari 242, Chorrillos Dormitorios 1, 2, 3 Dorms Metraje hasta 76 m2 Descargar Brochure Características del proyec",,,Casa,3 Dorm,76 m2,Entrega inmediata,,,,,,,gimnasio | coworking | parrilla | terraza | piscina | lobby | sum | lavanderia | lavandería,,+51 978724604,51913026817,atencionalcliente@gdcinmobiliaria.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T18-06-44-660Z/gdc_inmobiliaria_gdcinmobiliaria.pe_pzofe.json
webs_propias_phase5_2026-06-14T17-57-17-043Z,AURORA GRUPO INMOBILIARIO,2026-06-14T17:57:17.043Z,https://grupoaurora.pe/proyecto/vasco-nunez-141,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,AURORA GRUPO INMOBILIARIO,Departamentos en Miraflores,Miraflores,"Av. Vasco Núñez de Balboa 141, Miraflores, Miraflores",,,Departamento,3 Dormitorios,,,,,,,,"Vasco Núñez 141: departamentos en venta en Miraflores con vistas al malecón y junto al parque Domodossola. Vive en el lugar ideal, ¡conoce todos los detalles!",,,,51955435630,,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-57-17-043Z/aurora_grupo_inmobiliario_grupoaurora.pe_7jkyn4.json
webs_propias_phase5_2026-06-14T17-57-17-043Z,AURORA GRUPO INMOBILIARIO,2026-06-14T17:57:17.043Z,https://grupoaurora.pe/proyecto/parque-blume,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,AURORA GRUPO INMOBILIARIO,Parque Blume,Miraflores,"Calle Capitán José Quiñones 189, Miraflores Información legal Datos del proveedor Ficha Ruc Partida registral del proyec",,,Departamento,2 dormitorios,102 m²,En construccion,,,,,,"¡Vive en Parque Blume! Excelente ubicación, acabados exclusivos y con acceso a parque privado. Conoce más sobre la compra de departamentos en Miraflores aquí.",sum,,4800050,51955435630,informes@grupoaurora.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-57-17-043Z/aurora_grupo_inmobiliario_grupoaurora.pe_8zj7nq.json
webs_propias_phase5_2026-06-14T18-06-44-660Z,CANTABRIA,2026-06-14T18:06:44.660Z,https://cantabriainmobiliaria.pe/proyecto/versia-miraflores,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,CANTABRIA,Versia,Miraflores,"Av. Enrique Palacios 830 & Comandante Espinar, Miraflores 9 pisos 60m2 a 98m2 2 y 3 ambs Entrega 2028 Sobre el Proyecto Entr",,,Departamento,1 dormitorios,60m2,Disponible,,,,2028,Entrega 2028 Sobre el Proyecto Entrega 2028 Diseños y acabados exclusivos Versia es un proyecto de pocos departamentos ubic,,sum,,,51967335929,,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T18-06-44-660Z/cantabria_inmobiliariacantabria.com_ubi9gz.json
webs_propias_phase5_2026-06-14T18-06-44-660Z,CANTABRIA,2026-06-14T18:06:44.660Z,https://cantabriainmobiliaria.pe/proyecto/west-prado,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,CANTABRIA,West Prado,San Isidro,"Av. Javier Prado Oeste 1910 & Pershing, San Isidro 8 áreas comunes 3 dorms 80m2 a 137m2 Entrega 2028 Acerca del proyecto ENT",,,Departamento,3 dorm,80m2,Disponible,,,,2028,"Entrega 2028 Acerca del proyecto ENTREGA 2028 Diseño moderno y de calidad West Prado está a pasos del Lima Golf, en San Isidr",,coworking | parrilla | piscina | lobby | sum | jardin | jardín,,2050641,51967335929,datospersonales@cantabria.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T18-06-44-660Z/cantabria_inmobiliariacantabria.com_hmgbkw.json
webs_propias_phase5_2026-06-14T17-59-25-156Z,FRONTERA,2026-06-14T17:59:25.156Z,https://www.frontera.pe/proyectos_del_extranjero,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,FRONTERA,Invierte en Proyectos Inmobiliarios en el Extranjero,,,,,,,,Preventa,,,,,,Descubre las mejores oportunidades de inversión en proyectos en el extranjero. Compra desde Perú con asesoría experta y respaldo garantizado.,,,+51 908 886 312,51908886312,info@frontera.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-59-25-156Z/frontera_frontera.pe_33plbc.json
webs_propias_phase5_2026-06-14T17-59-25-156Z,FRONTERA,2026-06-14T17:59:25.156Z,https://www.frontera.pe/proyectos/proyecto-chacaltana,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,FRONTERA,Chacaltana 361,Chorrillos,"Calle Cesáreo Chacaltana 361, Miraflores Restaurantes Comercio Educación Servicios Restaurantes Comercio Educación Servicios I",,,Departamento,,80m²,En construccion,,,,,,"Descubre Chacaltana 361, proyecto con departamentos en venta en Miraflores Lima Perú. Vive en una ubicación premium con alta valorización. Agenda tu visita.",gimnasio | coworking | lobby | estacionamiento,,+51 908 886 312,,info@frontera.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-59-25-156Z/frontera_frontera.pe_5gk4w4.json
webs_propias_phase5_2026-06-14T17-59-25-156Z,SEMBRA INMOBILIARIA,2026-06-14T17:59:25.156Z,https://sembra.pe/proyecto/re-evolucion,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,SEMBRA INMOBILIARIA,Re-evolución,Jesús María,"Av. El Derby #254 - Oficina 505, Surco Contáctanos navega Servicio al Cliente Preguntas frecuentes Proyectos entregados Lega",,,Departamento,,52m2,Entrega inmediata,,,,,,,,,+51 961 777 499,,informes@sembra.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-59-25-156Z/sembra_inmobiliaria_sembra.pe_jgcmz9.json
webs_propias_phase5_2026-06-14T17-59-25-156Z,SEMBRA INMOBILIARIA,2026-06-14T17:59:25.156Z,https://sembra.pe/proyecto/qabal,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,SEMBRA INMOBILIARIA,Qabal,Jesús María,"Av. El Derby #254 - Oficina 505, Surco Contáctanos navega Servicio al Cliente Preguntas frecuentes Proyectos entregados Lega",,,Departamento,,49m2,Entrega inmediata,,,,,,,,,+51 961 777 499,,informes@sembra.pe,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-59-25-156Z/sembra_inmobiliaria_sembra.pe_yjzlvg.json
webs_propias_phase5_2026-06-14T17-59-25-156Z,TORATTO GRUPO INMOBILIARIO,2026-06-14T17:59:25.156Z,https://www.grupotoratto.com/departamento/vernazza,agency_website,phase5_wordpress_html_jsonld,agency-web-archetypes/0.1.0,TORATTO GRUPO INMOBILIARIO,Vernazza,Jesús María,Jr. Inca Rípac 338 Hasta 3 dormitorios Desde 38 m² hasta - 166 m² Descargar Brochure Características del Proyecto Lobby Exce,,,Departamento,3 dormitorios,38 m²,Entrega inmediata,6016,,,,,Grupo inmobiliario especializado en desarrollo y gestión de proyectos en Lima.,lobby | sum | estacionamiento,,+51940576016,51940576016,rmontoya@grupotoratto.com,,alta,outputs/webs-propias/evidence/webs_propias_phase5_2026-06-14T17-59-25-156Z/toratto_grupo_inmobiliario_grupotoratto.com_ij1xms.json
